dates,machines,coffee,soda,nrj,day,date
2019-11-21 13:58:04+00:00,A,270,116,60,Thursday,2019-11-21
2019-11-21 14:01:57+00:00,C,280,120,60,Thursday,2019-11-21
2019-11-21 14:02:31+00:00,B,277,118,59,Thursday,2019-11-21
2019-11-21 14:03:46+00:00,B,276,118,59,Thursday,2019-11-21
2019-11-21 14:06:13+00:00,C,280,119,60,Thursday,2019-11-21
2019-11-21 14:08:00+00:00,A,269,116,60,Thursday,2019-11-21
2019-11-21 14:09:18+00:00,C,280,118,60,Thursday,2019-11-21
2019-11-21 14:09:57+00:00,C,279,118,60,Thursday,2019-11-21
2019-11-21 14:13:32+00:00,A,268,116,60,Thursday,2019-11-21
2019-11-21 14:14:01+00:00,B,275,118,59,Thursday,2019-11-21
2019-11-21 14:22:00+00:00,C,279,117,60,Thursday,2019-11-21
2019-11-21 14:23:53+00:00,C,279,117,59,Thursday,2019-11-21
2019-11-21 14:25:59+00:00,C,279,116,59,Thursday,2019-11-21
2019-11-21 14:28:41+00:00,A,268,115,60,Thursday,2019-11-21
2019-11-21 14:31:06+00:00,A,267,115,60,Thursday,2019-11-21
2019-11-21 14:33:17+00:00,B,274,118,59,Thursday,2019-11-21
2019-11-21 14:34:40+00:00,A,266,115,60,Thursday,2019-11-21
2019-11-21 14:40:12+00:00,B,273,118,59,Thursday,2019-11-21
2019-11-21 14:40:37+00:00,A,265,115,60,Thursday,2019-11-21
2019-11-21 14:43:39+00:00,B,273,117,59,Thursday,2019-11-21
2019-11-21 14:49:51+00:00,B,273,116,59,Thursday,2019-11-21
2019-11-21 14:58:52+00:00,A,264,115,60,Thursday,2019-11-21
2019-11-21 15:00:58+00:00,D,280,120,60,Thursday,2019-11-21
2019-11-21 15:01:29+00:00,C,278,116,59,Thursday,2019-11-21
2019-11-21 15:02:12+00:00,C,278,115,59,Thursday,2019-11-21
2019-11-21 15:04:27+00:00,B,273,115,59,Thursday,2019-11-21
2019-11-21 15:06:11+00:00,C,278,114,59,Thursday,2019-11-21
2019-11-21 15:07:09+00:00,A,263,115,60,Thursday,2019-11-21
2019-11-21 15:07:13+00:00,A,262,115,60,Thursday,2019-11-21
2019-11-21 15:07:44+00:00,A,262,114,60,Thursday,2019-11-21
2019-11-21 15:09:01+00:00,A,261,114,60,Thursday,2019-11-21
2019-11-21 15:10:18+00:00,B,272,115,59,Thursday,2019-11-21
2019-11-21 15:10:40+00:00,A,260,114,60,Thursday,2019-11-21
2019-11-21 15:12:58+00:00,D,279,120,60,Thursday,2019-11-21
2019-11-21 15:17:25+00:00,A,259,114,60,Thursday,2019-11-21
2019-11-21 15:20:21+00:00,A,259,113,60,Thursday,2019-11-21
2019-11-21 15:22:23+00:00,B,271,115,59,Thursday,2019-11-21
2019-11-21 15:25:28+00:00,D,279,119,60,Thursday,2019-11-21
2019-11-21 15:26:15+00:00,D,278,119,60,Thursday,2019-11-21
2019-11-21 15:26:28+00:00,A,258,113,60,Thursday,2019-11-21
2019-11-21 15:28:13+00:00,C,278,113,59,Thursday,2019-11-21
2019-11-21 15:32:53+00:00,B,270,115,59,Thursday,2019-11-21
2019-11-21 15:34:17+00:00,B,270,114,59,Thursday,2019-11-21
2019-11-21 15:35:01+00:00,B,269,114,59,Thursday,2019-11-21
2019-11-21 15:36:08+00:00,A,257,113,60,Thursday,2019-11-21
2019-11-21 15:36:17+00:00,C,278,112,59,Thursday,2019-11-21
2019-11-21 15:36:56+00:00,D,277,119,60,Thursday,2019-11-21
2019-11-21 15:39:12+00:00,D,276,119,60,Thursday,2019-11-21
2019-11-21 15:42:04+00:00,A,256,113,60,Thursday,2019-11-21
2019-11-21 15:47:39+00:00,A,256,112,60,Thursday,2019-11-21
2019-11-21 15:58:37+00:00,A,256,111,60,Thursday,2019-11-21
2019-11-21 16:06:31+00:00,D,275,119,60,Thursday,2019-11-21
2019-11-21 16:09:36+00:00,A,256,110,60,Thursday,2019-11-21
2019-11-21 16:09:43+00:00,A,256,109,60,Thursday,2019-11-21
2019-11-21 16:09:49+00:00,D,275,118,60,Thursday,2019-11-21
2019-11-21 16:11:09+00:00,D,275,117,60,Thursday,2019-11-21
2019-11-21 16:13:37+00:00,B,268,114,59,Thursday,2019-11-21
2019-11-21 16:20:06+00:00,D,275,116,60,Thursday,2019-11-21
2019-11-21 16:22:15+00:00,D,275,115,60,Thursday,2019-11-21
2019-11-21 16:22:40+00:00,D,274,115,60,Thursday,2019-11-21
2019-11-21 16:23:00+00:00,C,277,112,59,Thursday,2019-11-21
2019-11-21 16:27:01+00:00,A,256,108,60,Thursday,2019-11-21
2019-11-21 16:27:16+00:00,C,276,112,59,Thursday,2019-11-21
2019-11-21 16:29:47+00:00,C,275,112,59,Thursday,2019-11-21
2019-11-21 16:30:05+00:00,A,256,107,60,Thursday,2019-11-21
2019-11-21 16:32:46+00:00,A,255,107,60,Thursday,2019-11-21
2019-11-21 16:33:01+00:00,C,274,112,59,Thursday,2019-11-21
2019-11-21 16:43:08+00:00,D,273,115,60,Thursday,2019-11-21
2019-11-21 16:45:36+00:00,B,268,113,59,Thursday,2019-11-21
2019-11-21 16:46:38+00:00,D,272,115,60,Thursday,2019-11-21
2019-11-21 16:47:46+00:00,B,267,113,59,Thursday,2019-11-21
2019-11-21 16:49:53+00:00,B,267,112,59,Thursday,2019-11-21
2019-11-21 16:50:40+00:00,A,255,106,60,Thursday,2019-11-21
2019-11-21 16:51:12+00:00,B,266,112,59,Thursday,2019-11-21
2019-11-21 16:55:16+00:00,B,266,111,59,Thursday,2019-11-21
2019-11-21 16:58:21+00:00,A,254,106,60,Thursday,2019-11-21
2019-11-21 17:04:00+00:00,D,272,115,59,Thursday,2019-11-21
2019-11-21 17:16:12+00:00,A,254,105,60,Thursday,2019-11-21
2019-11-21 17:18:30+00:00,D,272,115,58,Thursday,2019-11-21
2019-11-21 17:20:05+00:00,D,271,115,58,Thursday,2019-11-21
2019-11-21 17:23:47+00:00,A,254,104,60,Thursday,2019-11-21
2019-11-21 17:35:05+00:00,C,274,111,59,Thursday,2019-11-21
2019-11-21 17:35:42+00:00,C,274,110,59,Thursday,2019-11-21
2019-11-21 17:38:10+00:00,D,270,115,58,Thursday,2019-11-21
2019-11-21 17:43:22+00:00,D,269,115,58,Thursday,2019-11-21
2019-11-21 17:45:47+00:00,B,266,110,59,Thursday,2019-11-21
2019-11-21 17:58:21+00:00,B,266,110,58,Thursday,2019-11-21
2019-11-21 18:08:07+00:00,D,269,115,57,Thursday,2019-11-21
2019-11-21 18:09:06+00:00,C,274,109,59,Thursday,2019-11-21
2019-11-21 18:17:07+00:00,D,268,115,57,Thursday,2019-11-21
2019-11-21 18:17:37+00:00,B,265,110,58,Thursday,2019-11-21
2019-11-21 18:18:20+00:00,B,265,110,57,Thursday,2019-11-21
2019-11-21 18:23:35+00:00,C,274,109,58,Thursday,2019-11-21
2019-11-21 18:24:17+00:00,D,268,114,57,Thursday,2019-11-21
2019-11-21 18:25:22+00:00,C,274,108,58,Thursday,2019-11-21
2019-11-21 18:27:55+00:00,B,265,110,56,Thursday,2019-11-21
2019-11-21 18:29:40+00:00,D,268,113,57,Thursday,2019-11-21
2019-11-21 18:33:56+00:00,C,274,108,57,Thursday,2019-11-21
2019-11-21 18:39:57+00:00,A,254,103,60,Thursday,2019-11-21
2019-11-21 18:44:57+00:00,D,268,112,57,Thursday,2019-11-21
2019-11-21 18:46:27+00:00,A,254,102,60,Thursday,2019-11-21
2019-11-21 18:47:18+00:00,D,268,111,57,Thursday,2019-11-21
2019-11-21 18:49:33+00:00,B,265,109,56,Thursday,2019-11-21
2019-11-21 19:06:01+00:00,C,274,107,57,Thursday,2019-11-21
2019-11-21 19:07:39+00:00,D,268,110,57,Thursday,2019-11-21
2019-11-21 19:08:20+00:00,D,268,109,57,Thursday,2019-11-21
2019-11-21 19:13:12+00:00,C,273,107,57,Thursday,2019-11-21
2019-11-21 19:14:13+00:00,A,254,101,60,Thursday,2019-11-21
2019-11-21 19:21:25+00:00,C,273,106,57,Thursday,2019-11-21
2019-11-21 19:27:57+00:00,A,254,101,59,Thursday,2019-11-21
2019-11-21 19:36:45+00:00,A,254,101,58,Thursday,2019-11-21
2019-11-21 19:38:17+00:00,A,254,100,58,Thursday,2019-11-21
2019-11-21 19:38:52+00:00,C,272,106,57,Thursday,2019-11-21
2019-11-21 19:43:39+00:00,D,268,109,56,Thursday,2019-11-21
2019-11-21 19:47:54+00:00,B,265,109,55,Thursday,2019-11-21
2019-11-21 19:48:18+00:00,B,265,109,54,Thursday,2019-11-21
2019-11-21 20:08:37+00:00,C,272,106,56,Thursday,2019-11-21
2019-11-21 20:08:54+00:00,C,272,106,55,Thursday,2019-11-21
2019-11-21 20:10:50+00:00,D,268,108,56,Thursday,2019-11-21
2019-11-21 20:11:17+00:00,A,254,99,58,Thursday,2019-11-21
2019-11-21 20:12:56+00:00,C,272,106,54,Thursday,2019-11-21
2019-11-21 20:22:27+00:00,C,272,105,54,Thursday,2019-11-21
2019-11-21 20:30:47+00:00,A,254,98,58,Thursday,2019-11-21
2019-11-21 20:38:00+00:00,A,254,97,58,Thursday,2019-11-21
2019-11-21 20:43:01+00:00,A,254,96,58,Thursday,2019-11-21
2019-11-21 20:49:16+00:00,C,272,104,54,Thursday,2019-11-21
2019-11-21 20:51:51+00:00,C,272,103,54,Thursday,2019-11-21
2019-11-21 20:56:50+00:00,A,254,95,58,Thursday,2019-11-21
2019-11-21 20:57:11+00:00,A,254,95,57,Thursday,2019-11-21
2019-11-21 21:01:18+00:00,C,272,103,53,Thursday,2019-11-21
2019-11-21 21:07:48+00:00,D,268,107,56,Thursday,2019-11-21
2019-11-21 21:29:12+00:00,C,272,103,52,Thursday,2019-11-21
2019-11-21 21:35:40+00:00,D,268,106,56,Thursday,2019-11-21
2019-11-21 21:56:06+00:00,A,254,94,57,Thursday,2019-11-21
2019-11-21 21:58:28+00:00,D,268,105,56,Thursday,2019-11-21
2019-11-21 22:00:59+00:00,A,254,93,57,Thursday,2019-11-21
2019-11-21 22:01:01+00:00,B,265,108,54,Thursday,2019-11-21
2019-11-21 22:02:38+00:00,A,254,92,57,Thursday,2019-11-21
2019-11-21 22:02:59+00:00,A,254,91,57,Thursday,2019-11-21
2019-11-21 22:13:39+00:00,C,272,103,51,Thursday,2019-11-21
2019-11-21 22:56:37+00:00,B,265,107,54,Thursday,2019-11-21
2019-11-21 22:58:15+00:00,A,254,91,56,Thursday,2019-11-21
2019-11-21 23:08:44+00:00,C,272,102,51,Thursday,2019-11-21
2019-11-21 23:12:39+00:00,B,265,106,54,Thursday,2019-11-21
2019-11-21 23:29:34+00:00,D,268,104,56,Thursday,2019-11-21
2019-11-21 23:45:59+00:00,C,272,101,51,Thursday,2019-11-21
2019-11-21 23:47:14+00:00,C,272,100,51,Thursday,2019-11-21
2019-11-22 00:10:33+00:00,D,267,104,56,Friday,2019-11-22
2019-11-22 00:12:44+00:00,D,267,103,56,Friday,2019-11-22
2019-11-22 00:34:15+00:00,D,267,103,55,Friday,2019-11-22
2019-11-22 00:46:44+00:00,A,254,90,56,Friday,2019-11-22
2019-11-22 01:00:07+00:00,B,265,105,54,Friday,2019-11-22
2019-11-22 01:03:18+00:00,D,266,103,55,Friday,2019-11-22
2019-11-22 01:09:03+00:00,A,254,89,56,Friday,2019-11-22
2019-11-22 01:17:26+00:00,C,272,100,50,Friday,2019-11-22
2019-11-22 01:29:37+00:00,A,254,88,56,Friday,2019-11-22
2019-11-22 01:29:58+00:00,B,265,104,54,Friday,2019-11-22
2019-11-22 01:41:11+00:00,A,254,87,56,Friday,2019-11-22
2019-11-22 01:41:13+00:00,D,266,102,55,Friday,2019-11-22
2019-11-22 01:45:44+00:00,C,272,99,50,Friday,2019-11-22
2019-11-22 01:48:55+00:00,D,266,101,55,Friday,2019-11-22
2019-11-22 01:50:58+00:00,D,265,101,55,Friday,2019-11-22
2019-11-22 01:51:30+00:00,B,265,103,54,Friday,2019-11-22
2019-11-22 05:01:28+00:00,A,253,87,56,Friday,2019-11-22
2019-11-22 05:01:35+00:00,B,264,103,54,Friday,2019-11-22
2019-11-22 05:05:19+00:00,D,264,101,55,Friday,2019-11-22
2019-11-22 05:05:22+00:00,B,263,103,54,Friday,2019-11-22
2019-11-22 05:05:55+00:00,A,253,86,56,Friday,2019-11-22
2019-11-22 05:06:01+00:00,B,262,103,54,Friday,2019-11-22
2019-11-22 05:06:13+00:00,A,252,86,56,Friday,2019-11-22
2019-11-22 05:09:25+00:00,A,251,86,56,Friday,2019-11-22
2019-11-22 05:09:25+00:00,A,250,86,56,Friday,2019-11-22
2019-11-22 05:15:06+00:00,A,249,86,56,Friday,2019-11-22
2019-11-22 05:20:01+00:00,C,272,98,50,Friday,2019-11-22
2019-11-22 05:20:59+00:00,D,263,101,55,Friday,2019-11-22
2019-11-22 05:21:16+00:00,B,261,103,54,Friday,2019-11-22
2019-11-22 05:27:25+00:00,B,260,103,54,Friday,2019-11-22
2019-11-22 05:27:59+00:00,C,272,97,50,Friday,2019-11-22
2019-11-22 05:30:51+00:00,C,271,97,50,Friday,2019-11-22
2019-11-22 05:31:51+00:00,C,270,97,50,Friday,2019-11-22
2019-11-22 05:40:38+00:00,D,263,100,55,Friday,2019-11-22
2019-11-22 05:42:54+00:00,A,248,86,56,Friday,2019-11-22
2019-11-22 05:45:01+00:00,B,260,102,54,Friday,2019-11-22
2019-11-22 05:45:24+00:00,A,247,86,56,Friday,2019-11-22
2019-11-22 05:48:25+00:00,A,247,85,56,Friday,2019-11-22
2019-11-22 05:50:31+00:00,A,246,85,56,Friday,2019-11-22
2019-11-22 05:51:03+00:00,B,260,101,54,Friday,2019-11-22
2019-11-22 05:56:14+00:00,B,259,101,54,Friday,2019-11-22
2019-11-22 05:59:46+00:00,A,246,84,56,Friday,2019-11-22
2019-11-22 05:59:49+00:00,A,246,83,56,Friday,2019-11-22
2019-11-22 06:00:32+00:00,D,262,100,55,Friday,2019-11-22
2019-11-22 06:03:45+00:00,A,246,82,56,Friday,2019-11-22
2019-11-22 06:07:00+00:00,C,269,97,50,Friday,2019-11-22
2019-11-22 06:08:22+00:00,D,261,100,55,Friday,2019-11-22
2019-11-22 06:08:37+00:00,C,268,97,50,Friday,2019-11-22
2019-11-22 06:12:08+00:00,B,258,101,54,Friday,2019-11-22
2019-11-22 06:12:28+00:00,A,245,82,56,Friday,2019-11-22
2019-11-22 06:19:13+00:00,C,267,97,50,Friday,2019-11-22
2019-11-22 06:22:32+00:00,C,266,97,50,Friday,2019-11-22
2019-11-22 06:25:16+00:00,C,265,97,50,Friday,2019-11-22
2019-11-22 06:25:21+00:00,B,257,101,54,Friday,2019-11-22
2019-11-22 06:25:42+00:00,B,256,101,54,Friday,2019-11-22
2019-11-22 06:28:44+00:00,D,260,100,55,Friday,2019-11-22
2019-11-22 06:28:46+00:00,C,265,96,50,Friday,2019-11-22
2019-11-22 06:32:13+00:00,C,264,96,50,Friday,2019-11-22
2019-11-22 06:32:58+00:00,A,245,81,56,Friday,2019-11-22
2019-11-22 06:34:56+00:00,A,245,80,56,Friday,2019-11-22
2019-11-22 06:39:51+00:00,D,259,100,55,Friday,2019-11-22
2019-11-22 06:40:28+00:00,A,244,80,56,Friday,2019-11-22
2019-11-22 06:40:28+00:00,A,243,80,56,Friday,2019-11-22
2019-11-22 06:41:47+00:00,C,263,96,50,Friday,2019-11-22
2019-11-22 06:43:02+00:00,D,258,100,55,Friday,2019-11-22
2019-11-22 06:43:21+00:00,A,242,80,56,Friday,2019-11-22
2019-11-22 06:45:16+00:00,A,241,80,56,Friday,2019-11-22
2019-11-22 06:48:45+00:00,B,256,100,54,Friday,2019-11-22
2019-11-22 06:49:19+00:00,C,262,96,50,Friday,2019-11-22
2019-11-22 06:49:54+00:00,D,257,100,55,Friday,2019-11-22
2019-11-22 06:51:24+00:00,C,261,96,50,Friday,2019-11-22
2019-11-22 06:51:55+00:00,A,240,80,56,Friday,2019-11-22
2019-11-22 06:52:26+00:00,B,255,100,54,Friday,2019-11-22
2019-11-22 06:52:40+00:00,D,256,100,55,Friday,2019-11-22
2019-11-22 06:56:54+00:00,C,260,96,50,Friday,2019-11-22
2019-11-22 06:59:39+00:00,D,255,100,55,Friday,2019-11-22
2019-11-22 07:03:05+00:00,C,259,96,50,Friday,2019-11-22
2019-11-22 07:03:25+00:00,D,254,100,55,Friday,2019-11-22
2019-11-22 07:06:40+00:00,A,239,80,56,Friday,2019-11-22
2019-11-22 07:07:07+00:00,C,259,95,50,Friday,2019-11-22
2019-11-22 07:07:47+00:00,A,238,80,56,Friday,2019-11-22
2019-11-22 07:08:10+00:00,A,237,80,56,Friday,2019-11-22
2019-11-22 07:08:13+00:00,A,236,80,56,Friday,2019-11-22
2019-11-22 07:08:48+00:00,C,258,95,50,Friday,2019-11-22
2019-11-22 07:12:22+00:00,C,257,95,50,Friday,2019-11-22
2019-11-22 07:12:52+00:00,D,253,100,55,Friday,2019-11-22
2019-11-22 07:14:14+00:00,B,254,100,54,Friday,2019-11-22
2019-11-22 07:20:43+00:00,C,256,95,50,Friday,2019-11-22
2019-11-22 07:21:20+00:00,A,236,79,56,Friday,2019-11-22
2019-11-22 07:24:55+00:00,A,235,79,56,Friday,2019-11-22
2019-11-22 07:27:56+00:00,C,256,94,50,Friday,2019-11-22
2019-11-22 07:28:29+00:00,D,252,100,55,Friday,2019-11-22
2019-11-22 07:30:50+00:00,A,234,79,56,Friday,2019-11-22
2019-11-22 07:30:54+00:00,D,252,99,55,Friday,2019-11-22
2019-11-22 07:31:59+00:00,A,234,78,56,Friday,2019-11-22
2019-11-22 07:34:28+00:00,D,251,99,55,Friday,2019-11-22
2019-11-22 07:39:04+00:00,A,233,78,56,Friday,2019-11-22
2019-11-22 07:42:45+00:00,A,232,78,56,Friday,2019-11-22
2019-11-22 07:43:09+00:00,D,251,98,55,Friday,2019-11-22
2019-11-22 07:46:31+00:00,C,255,94,50,Friday,2019-11-22
2019-11-22 07:47:10+00:00,A,232,77,56,Friday,2019-11-22
2019-11-22 07:47:15+00:00,C,254,94,50,Friday,2019-11-22
2019-11-22 07:47:22+00:00,B,253,100,54,Friday,2019-11-22
2019-11-22 07:51:08+00:00,B,253,99,54,Friday,2019-11-22
2019-11-22 07:51:15+00:00,C,253,94,50,Friday,2019-11-22
2019-11-22 07:52:39+00:00,B,252,99,54,Friday,2019-11-22
2019-11-22 07:56:09+00:00,D,251,97,55,Friday,2019-11-22
2019-11-22 07:58:54+00:00,D,251,96,55,Friday,2019-11-22
2019-11-22 07:59:44+00:00,B,251,99,54,Friday,2019-11-22
2019-11-22 08:00:01+00:00,A,231,77,56,Friday,2019-11-22
2019-11-22 08:00:26+00:00,A,230,77,56,Friday,2019-11-22
2019-11-22 08:05:12+00:00,A,229,77,56,Friday,2019-11-22
2019-11-22 08:10:47+00:00,B,250,99,54,Friday,2019-11-22
2019-11-22 08:14:11+00:00,C,252,94,50,Friday,2019-11-22
2019-11-22 08:14:25+00:00,D,250,96,55,Friday,2019-11-22
2019-11-22 08:15:38+00:00,C,251,94,50,Friday,2019-11-22
2019-11-22 08:16:16+00:00,D,249,96,55,Friday,2019-11-22
2019-11-22 08:17:17+00:00,A,228,77,56,Friday,2019-11-22
2019-11-22 08:24:07+00:00,A,227,77,56,Friday,2019-11-22
2019-11-22 08:24:35+00:00,D,248,96,55,Friday,2019-11-22
2019-11-22 08:26:23+00:00,A,226,77,56,Friday,2019-11-22
2019-11-22 08:27:07+00:00,C,251,93,50,Friday,2019-11-22
2019-11-22 08:27:21+00:00,C,251,92,50,Friday,2019-11-22
2019-11-22 08:29:48+00:00,D,247,96,55,Friday,2019-11-22
2019-11-22 08:31:21+00:00,C,251,91,50,Friday,2019-11-22
2019-11-22 08:33:08+00:00,B,249,99,54,Friday,2019-11-22
2019-11-22 08:33:33+00:00,A,225,77,56,Friday,2019-11-22
2019-11-22 08:34:10+00:00,D,246,96,55,Friday,2019-11-22
2019-11-22 08:36:13+00:00,C,251,90,50,Friday,2019-11-22
2019-11-22 08:38:10+00:00,D,246,95,55,Friday,2019-11-22
2019-11-22 08:41:33+00:00,D,245,95,55,Friday,2019-11-22
2019-11-22 08:42:09+00:00,A,224,77,56,Friday,2019-11-22
2019-11-22 08:43:57+00:00,A,223,77,56,Friday,2019-11-22
2019-11-22 08:45:34+00:00,A,222,77,56,Friday,2019-11-22
2019-11-22 08:47:08+00:00,D,244,95,55,Friday,2019-11-22
2019-11-22 08:48:05+00:00,A,221,77,56,Friday,2019-11-22
2019-11-22 08:48:29+00:00,A,221,76,56,Friday,2019-11-22
2019-11-22 08:48:59+00:00,A,221,75,56,Friday,2019-11-22
2019-11-22 08:49:12+00:00,C,250,90,50,Friday,2019-11-22
2019-11-22 08:49:32+00:00,B,249,98,54,Friday,2019-11-22
2019-11-22 08:52:38+00:00,C,249,90,50,Friday,2019-11-22
2019-11-22 08:53:28+00:00,C,248,90,50,Friday,2019-11-22
2019-11-22 08:53:29+00:00,C,247,90,50,Friday,2019-11-22
2019-11-22 08:54:03+00:00,A,220,75,56,Friday,2019-11-22
2019-11-22 08:54:08+00:00,A,219,75,56,Friday,2019-11-22
2019-11-22 08:55:34+00:00,A,218,75,56,Friday,2019-11-22
2019-11-22 08:56:13+00:00,B,249,97,54,Friday,2019-11-22
2019-11-22 08:57:02+00:00,C,246,90,50,Friday,2019-11-22
2019-11-22 08:57:13+00:00,B,248,97,54,Friday,2019-11-22
2019-11-22 08:57:44+00:00,C,245,90,50,Friday,2019-11-22
2019-11-22 08:57:47+00:00,A,217,75,56,Friday,2019-11-22
2019-11-22 08:59:47+00:00,D,243,95,55,Friday,2019-11-22
2019-11-22 09:01:30+00:00,A,216,75,56,Friday,2019-11-22
2019-11-22 09:02:20+00:00,C,245,89,50,Friday,2019-11-22
2019-11-22 09:03:46+00:00,A,215,75,56,Friday,2019-11-22
2019-11-22 09:05:11+00:00,A,214,75,56,Friday,2019-11-22
2019-11-22 09:06:24+00:00,D,243,94,55,Friday,2019-11-22
2019-11-22 09:07:50+00:00,C,244,89,50,Friday,2019-11-22
2019-11-22 09:09:54+00:00,D,242,94,55,Friday,2019-11-22
2019-11-22 09:10:23+00:00,A,213,75,56,Friday,2019-11-22
2019-11-22 09:12:30+00:00,C,243,89,50,Friday,2019-11-22
2019-11-22 09:13:21+00:00,D,241,94,55,Friday,2019-11-22
2019-11-22 09:16:23+00:00,D,240,94,55,Friday,2019-11-22
2019-11-22 09:16:50+00:00,C,243,88,50,Friday,2019-11-22
2019-11-22 09:17:49+00:00,B,247,97,54,Friday,2019-11-22
2019-11-22 09:19:21+00:00,D,239,94,55,Friday,2019-11-22
2019-11-22 09:19:44+00:00,A,212,75,56,Friday,2019-11-22
2019-11-22 09:19:59+00:00,C,242,88,50,Friday,2019-11-22
2019-11-22 09:20:59+00:00,C,241,88,50,Friday,2019-11-22
2019-11-22 09:21:23+00:00,D,238,94,55,Friday,2019-11-22
2019-11-22 09:21:26+00:00,C,240,88,50,Friday,2019-11-22
2019-11-22 09:21:35+00:00,B,246,97,54,Friday,2019-11-22
2019-11-22 09:21:40+00:00,C,239,88,50,Friday,2019-11-22
2019-11-22 09:23:49+00:00,C,238,88,50,Friday,2019-11-22
2019-11-22 09:26:14+00:00,D,237,94,55,Friday,2019-11-22
2019-11-22 09:26:36+00:00,A,211,75,56,Friday,2019-11-22
2019-11-22 09:26:57+00:00,B,245,97,54,Friday,2019-11-22
2019-11-22 09:28:05+00:00,C,238,87,50,Friday,2019-11-22
2019-11-22 09:30:29+00:00,A,210,75,56,Friday,2019-11-22
2019-11-22 09:30:37+00:00,C,237,87,50,Friday,2019-11-22
2019-11-22 09:31:41+00:00,D,236,94,55,Friday,2019-11-22
2019-11-22 09:32:29+00:00,A,209,75,56,Friday,2019-11-22
2019-11-22 09:33:11+00:00,D,235,94,55,Friday,2019-11-22
2019-11-22 09:33:35+00:00,D,234,94,55,Friday,2019-11-22
2019-11-22 09:33:57+00:00,D,233,94,55,Friday,2019-11-22
2019-11-22 09:36:28+00:00,D,232,94,55,Friday,2019-11-22
2019-11-22 09:36:32+00:00,C,236,87,50,Friday,2019-11-22
2019-11-22 09:38:10+00:00,C,235,87,50,Friday,2019-11-22
2019-11-22 09:38:14+00:00,C,234,87,50,Friday,2019-11-22
2019-11-22 09:41:08+00:00,B,245,97,53,Friday,2019-11-22
2019-11-22 09:41:27+00:00,D,231,94,55,Friday,2019-11-22
2019-11-22 09:41:37+00:00,B,244,97,53,Friday,2019-11-22
2019-11-22 09:42:04+00:00,C,233,87,50,Friday,2019-11-22
2019-11-22 09:42:35+00:00,A,208,75,56,Friday,2019-11-22
2019-11-22 09:43:38+00:00,D,231,93,55,Friday,2019-11-22
2019-11-22 09:48:18+00:00,D,230,93,55,Friday,2019-11-22
2019-11-22 09:51:47+00:00,C,232,87,50,Friday,2019-11-22
2019-11-22 09:51:57+00:00,C,231,87,50,Friday,2019-11-22
2019-11-22 09:52:00+00:00,D,229,93,55,Friday,2019-11-22
2019-11-22 09:53:39+00:00,A,207,75,56,Friday,2019-11-22
2019-11-22 09:53:57+00:00,C,230,87,50,Friday,2019-11-22
2019-11-22 09:55:52+00:00,A,206,75,56,Friday,2019-11-22
2019-11-22 09:59:07+00:00,B,244,96,53,Friday,2019-11-22
2019-11-22 09:59:46+00:00,C,229,87,50,Friday,2019-11-22
2019-11-22 10:00:14+00:00,B,243,96,53,Friday,2019-11-22
2019-11-22 10:00:41+00:00,C,228,87,50,Friday,2019-11-22
2019-11-22 10:01:08+00:00,C,227,87,50,Friday,2019-11-22
2019-11-22 10:01:12+00:00,A,205,75,56,Friday,2019-11-22
2019-11-22 10:01:38+00:00,D,228,93,55,Friday,2019-11-22
2019-11-22 10:03:53+00:00,C,226,87,50,Friday,2019-11-22
2019-11-22 10:04:00+00:00,D,227,93,55,Friday,2019-11-22
2019-11-22 10:05:43+00:00,C,225,87,50,Friday,2019-11-22
2019-11-22 10:06:11+00:00,C,224,87,50,Friday,2019-11-22
2019-11-22 10:06:12+00:00,C,224,86,50,Friday,2019-11-22
2019-11-22 10:06:40+00:00,D,227,92,55,Friday,2019-11-22
2019-11-22 10:07:08+00:00,C,224,85,50,Friday,2019-11-22
2019-11-22 10:07:34+00:00,A,204,75,56,Friday,2019-11-22
2019-11-22 10:08:11+00:00,D,227,91,55,Friday,2019-11-22
2019-11-22 10:08:30+00:00,B,242,96,53,Friday,2019-11-22
2019-11-22 10:08:50+00:00,D,227,90,55,Friday,2019-11-22
2019-11-22 10:12:50+00:00,B,241,96,53,Friday,2019-11-22
2019-11-22 10:14:00+00:00,C,223,85,50,Friday,2019-11-22
2019-11-22 10:14:38+00:00,D,226,90,55,Friday,2019-11-22
2019-11-22 10:15:19+00:00,C,223,84,50,Friday,2019-11-22
2019-11-22 10:15:41+00:00,B,240,96,53,Friday,2019-11-22
2019-11-22 10:16:19+00:00,C,222,84,50,Friday,2019-11-22
2019-11-22 10:19:04+00:00,A,204,74,56,Friday,2019-11-22
2019-11-22 10:19:41+00:00,C,221,84,50,Friday,2019-11-22
2019-11-22 10:19:55+00:00,B,239,96,53,Friday,2019-11-22
2019-11-22 10:23:03+00:00,D,225,90,55,Friday,2019-11-22
2019-11-22 10:24:21+00:00,B,238,96,53,Friday,2019-11-22
2019-11-22 10:25:34+00:00,B,237,96,53,Friday,2019-11-22
2019-11-22 10:25:40+00:00,C,220,84,50,Friday,2019-11-22
2019-11-22 10:26:06+00:00,A,203,74,56,Friday,2019-11-22
2019-11-22 10:28:46+00:00,C,219,84,50,Friday,2019-11-22
2019-11-22 10:31:05+00:00,D,225,89,55,Friday,2019-11-22
2019-11-22 10:36:41+00:00,D,224,89,55,Friday,2019-11-22
